id,listing_url,name,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_verifications,host_identity_verified,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_updated,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
50579027,https://www.airbnb.com/rooms/50579027,"AS 910 Central Waikiki, 5 Minutes 2 Beach | Studio","There are wonderful restaurants nearby, including the well-known Cheesecake Factory; Hy's Steak House for a very special dinner; Tiki's Grill & Bar for great food, inexpensive drinks and Duke's Canoe House, oceanfront, food, drinks, with both places great spots for sunsets, people watching and nightly entertainment; and Cheeseburger in Paradise, always crowded, located at each end of Waikiki.",https://a0.muscache.com/pictures/386f2189-2f6b-4330-8d16-140d4a14acd2.jpg,43793840,https://www.airbnb.com/users/show/43793840,Mark,2015-09-09,"Honolulu, HI",Real Estate Broker,within an hour,100%,100%,f,284.0,"['email', 'phone']",f,$143.00,2,1125,2,2,1125,1125,2.0,1125.0,t,20,32,62,337,,76,27,3,2021-07-07,2025-03-04,4.57,4.51,4.39,4.84,4.87,4.82,4.47,t,218,217,1,0
50868259,https://www.airbnb.com/rooms/50868259,Kanaho Place in Holualoa,"The property is about 4 miles north of Holualoa town: a laid back village that you will enjoy strolling through on a cool evening or exploring on a sunny weekend. Grab a coffee at the Holuakoa Cafe and pick up the perfect gifts for back home at the well curated Kona TreeHouse or Coco and Lita Boutique. On the first Friday of every month, the whole town turns out for food trucks and live music. <br />Our home is at the top of a gated farm community full of friendly people and animals as well as various fruits and farm products available at different times of the year.",https://a0.muscache.com/pictures/hosting/Hosting-50868259/original/90a74fa6-f24c-4ec3-b3eb-6c01d9fccfaa.jpeg,11693029,https://www.airbnb.com/users/show/11693029,Erin,2014-01-27,"Holualoa, HI","Grew up in Kona, married to an Aussie, raising three great kids on a farm in paradise.",within an hour,100%,100%,t,2.0,"['email', 'phone']",f,$133.00,2,60,2,2,60,60,2.0,60.0,t,0,0,0,0,,127,63,6,2023-04-29,2025-03-12,4.94,4.96,4.86,4.95,4.95,4.88,4.9,f,1,1,0,0
51171312,https://www.airbnb.com/rooms/51171312,"Remodeled, Across Kamaole Beach, Prime Location!",,https://a0.muscache.com/pictures/miso/Hosting-51171312/original/ffb44f74-6485-48d1-a811-ed84969f1658.jpeg,25700238,https://www.airbnb.com/users/show/25700238,Anke,2015-01-06,"Hawaii, United States","Aloha, I'm Anke, property manager surfer and runner living on Maui. Managing vacation rentals in Maui and I love what I do! 

Love, Live Aloha!",within an hour,99%,100%,t,55.0,"['email', 'phone']",t,$175.00,3,14,1,7,14,27,3.1,24.9,t,15,42,72,308,,152,39,4,2021-08-04,2025-03-03,4.93,4.95,4.91,4.93,4.96,4.95,4.81,f,36,36,0,0
51584993,https://www.airbnb.com/rooms/51584993,Wyndham Kona Coast Resort|1BR/1BA King Balc Suite,"• CW Kona Coast Resort is located in Kailua-Kona, HI.",https://a0.muscache.com/pictures/prohost-api/Hosting-51584993/original/e338bb2b-2b03-4cc6-8fe2-210ec50d9baf.jpeg,389697794,https://www.airbnb.com/users/show/389697794,David,2021-02-22,"North Myrtle Beach, SC","From the beaches to the mountains, and any cityscape in-between, my portfolio of resort style, fully stocked condo accommodations will provide you the ultimate vacation experience! 

",within a few hours,99%,57%,f,1399.0,"['email', 'phone']",t,$255.00,3,28,3,3,28,28,3.0,28.0,t,5,5,5,5,,24,8,0,2021-11-27,2025-01-12,5.0,4.83,4.88,4.75,4.88,4.96,4.88,f,157,157,0,0
51945746,https://www.airbnb.com/rooms/51945746,"Stylish & Comfy, Fantastic Location!  King Bed",Quiet and walkable,https://a0.muscache.com/pictures/miso/Hosting-51945746/original/f5f10cd5-dc74-4596-9ad6-d881c40665a9.jpeg,885888,https://www.airbnb.com/users/show/885888,Jeremy,2011-07-28,"Kailua-Kona, HI","Works as a consultant for technology companies.  Calls Kona, Hawaii home but has been traveling and working remotely for nearly 20 years.  AirBnB has been a big part of my personal travels since 2011.",within an hour,100%,98%,t,2.0,"['email', 'phone']",t,$214.00,4,30,4,4,30,30,4.0,30.0,t,7,17,43,251,,68,11,4,2021-11-19,2025-03-12,4.96,4.93,4.99,4.9,5.0,4.93,4.9,t,2,2,0,0
52388483,https://www.airbnb.com/rooms/52388483,Waikiki Magic,Waikiki is known as the “Playground of the Pacific.”,https://a0.muscache.com/pictures/08b90018-f7a9-448e-bcc5-1ef22552647a.jpg,238974127,https://www.airbnb.com/users/show/238974127,Jacob,2019-01-25,"Pāhoa, HI","Aloha, I have lived in Hawaii for over 12 years, mostly in Puna on Big Island, a 2.5 years in Waikiki. I love hosting people from around the world to explore the most active volcano on the planet or the Playground of the Pacific, aka, Honolulu. I work full time as a carpenter and realtor. I was a massage therapist for 10 years. I have a strong interest in architecture and agriculture, utility systems, business and engineering.

RS-84015",within an hour,100%,100%,t,8.0,"['email', 'phone']",f,$130.00,1,365,1,7,365,365,6.3,365.0,t,9,24,54,225,,73,29,4,2021-11-22,2025-03-05,4.85,4.9,4.88,4.84,4.89,4.95,4.85,t,8,8,0,0
52583655,https://www.airbnb.com/rooms/52583655,The Aloha Cottage - 10 mins to Kailua/Lanikai,Our neighborhood is located just a 10mins walk to Starbucks or Safeway for your groceries. <br /><br />There is also an amazing Farmers Market on Sundays at Kailua Theatres just a few mins walk down the street.<br /><br />We do live on a fairly busy street so we have fenced in the entire yard for your privacy.,https://a0.muscache.com/pictures/987a18e8-809f-4e99-991f-b070b9f400e6.jpg,258080579,https://www.airbnb.com/users/show/258080579,Heidi,2019-04-25,"Hawaii, United States","We are a travel-loving family that calls Hawaii home. With a house full of active boys, being outdoors year-round + exploring new places is what keeps us going.

Adventure + being in nature are some of our favorite things + this Hawaiian life is the perfect mix of both. We love inviting others to enjoy a slice of Hawaiian living so they too can be refreshed by the salty air + beach life on the Windward side of Oahu.",within a few hours,100%,71%,t,2.0,['phone'],t,,29,45,29,29,45,45,29.0,45.0,t,0,0,0,63,,4,0,0,2021-12-15,2023-02-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,2,0,0
53073308,https://www.airbnb.com/rooms/53073308,"Charming studio in Waikiki, near beaches, shops.",Here is so closed to ala moana shopping center and Hilton Hawaiian resort hotel across road. So easy to reach out waikiki beach! There are many shops and restaurants in the hotel so it is convenient to guest! Pink trolly stop by front hotel from end of waikiki. Front cross road head to Waikiki!,https://a0.muscache.com/pictures/miso/Hosting-53073308/original/df6538ce-9f24-48f3-aec6-922976bd0544.jpeg,269059707,https://www.airbnb.com/users/show/269059707,Kimi,2019-06-16,"Honolulu, HI","Aloha, my name is Kimmy. I am from Seoul, Korea and after being in military for 13 years, I migrated to US mainland in 2016. I moved to Hawaii last year and love to enjoy all that island life has to offer. I love water sports, the gorgeous beaches and the great diversity here. I am a photographer and barista at Whole Foods Market. I’m excited to host Air Bnb and help everyone enjoy the aloha spirit. Mahalo and Cheers, Kimmy 

알로하 안녕하세요 저는 키미입니다 한국에서 13년 동안 여군 생활을 하고 6년전 미국으로 와 살고 있습니다. 전역 후 하와이의 아름다운 자연과 환경 속에서 행복하게 생활하고 있어요. 저는 홀푸드 마켓이라는 유기농 마켓 회사에서 바리스타로 일을 하고 또 포토사진작가로 한국분들과 또 전세계 많은 분들을 만나고 있습니다. 저의 꿈이었던 에어비앤비를 하게 되어 무척이나 설레고 행복합니다. 아름다운 하와이를 즐겁고 행복하게 지내고 가시길 바랍니다 감사합니다 :) ",within an hour,93%,99%,t,4.0,"['email', 'phone']",t,$91.00,1,7,1,1,1125,1125,1.0,1125.0,t,4,12,23,44,,151,29,2,2021-11-19,2025-02-17,4.81,4.88,4.81,4.89,4.97,4.87,4.79,t,2,0,2,0
53150263,https://www.airbnb.com/rooms/53150263,KBM Resorts: FREE CAR Honua Kai HKK-449 Ocean View,,https://a0.muscache.com/pictures/prohost-api/Hosting-53150263/original/94926f94-c44a-414d-8658-4947e2916530.jpeg,429407284,https://www.airbnb.com/users/show/429407284,K B M Resort Rentals,2021-10-28,"Lahaina, HI","KBM Resorts caters to those who appreciate the size and comfort of a fully equipped property but don't want to sacrifice the convenience and amenities of a 5 star hotel. KBM Resorts blends these two worlds together by providing beautiful, full-size residences with hotel-style features and amenities you have come to expect from the finest hotel resorts. Each KBM Resort property features Fully-equipped kitchens, complimentary L'Occitane bath and body lotions, housekeeping and concierge teams, personal grocery delivery, personal greeters and more.

Each KBM Resorts location is fully-staffed with local Guest Ambassadors, Concierge Agents, Activities Desk, Maintenance and Housekeeping teams, Quality Control Inspectors, Laundry facilities and more. If your family ever needs assistance or service our staff is just steps away and ready to help. We employ only dedicated local professionals who believe in our community, deeply care for our Homeowners and Guests, and are genuinely excited to share local expertise to deliver your family a dream vacation.

All KBM Resort locations feature beautiful distinctive residences, professional cleaning and sanitization, fully-equipped kitchens, 24/7 Guest Support teams, complimentary high-speed WiFi, and a seamless checkin process. You and your family are always a call, click, or text away from our local Guest Ambassadors whose sole mission is to deliver your dream vacation.",within an hour,100%,99%,f,273.0,"['email', 'phone']",t,$646.00,1,1125,1,1,1,1125,1.0,256.0,t,16,28,46,280,,0,0,0,,,,,,,,,,t,201,201,0,0
53398848,https://www.airbnb.com/rooms/53398848,Charming Beach Suite W/Kitchen–Waikīkī Shore 416,,https://a0.muscache.com/pictures/prohost-api/Hosting-53398848/original/0e86c23c-5ad2-4652-a55e-c073e0d9a0ad.jpeg,116465695,https://www.airbnb.com/users/show/116465695,Castle Resorts And Hotels,2017-02-15,"Hawaii, United States","This exquisite condominium is located on Waikiki Beach just next door to Fort DeRussy Park and one block from bustling Kalakaua Avenue. Each studio, one- and two- bedroom suite features kitchenette or full kitchen, and in-room washer/dryer.


Since 1993, Castle Resorts & Hotels has specialized in innovative hotel and resort management. We manage properties throughout the Hawaiian Islands, including Kauai, Oahu, Maui, Molokai, and Hawaii Island, as well as Auckland, New Zealand. Accommodations range from full-service hotels to resort condominiums and combines value, convenience, and authentic experiences.",within an hour,87%,100%,f,67.0,"['email', 'phone']",t,$402.00,2,60,2,4,2,21,2.1,20.6,t,29,59,89,364,,4,2,0,2023-11-29,2024-10-16,4.5,3.75,4.0,4.0,3.25,4.75,4.25,t,61,61,0,0
53663120,https://www.airbnb.com/rooms/53663120,Beachfront Condo with Ocean View & Pool,"Nani Kai Hale is located in North Kihei, centrally located in South Maui.  Just a 15 minute drive from Kahului Airport.  Kihei has lots of shops and restaurants.  We are close driving distance to more beaches, scenic areas, shopping, and great food. Five minute walk to the bakery, ABC store, a small farmer's market and a famous shave ice shop.  Three minute walk in the other direction to a local pub where you can have a delicious Mai Tai or Pina Colada and grab a great deli sandwich for lunch or dinner.   Bus stop is three minutes away, 15 min drie to Wailea, and 15 min to Kahului (Costco, Whole Foods, Target, and Walmart).",https://a0.muscache.com/pictures/miso/Hosting-53663120/original/a52cfef6-e9dc-44af-a320-9163905d54c7.jpeg,27180201,https://www.airbnb.com/users/show/27180201,Christobel,2015-02-03,"Laguna Beach, CA",,within an hour,100%,100%,t,1.0,"['email', 'phone']",t,$344.00,4,42,4,4,42,42,4.0,42.0,t,4,20,33,203,,14,9,0,2023-07-21,2025-01-25,4.86,4.86,4.71,4.86,5.0,5.0,4.86,t,1,1,0,0
53830177,https://www.airbnb.com/rooms/53830177,Princeville Palms Manor - Hanalei Bay,"Quiet street with great people!  <br /><br />Rob and Emily across from us drive the white Tesla and are startup founders with a national vegan donut brand and an island vegan ice cream brand.  <br /><br />Shawn and Tracy to the left with the shiny red truck are the family you are most likely to meet.  Shawn is always ready with a hearty greeting and Tracy is quiet with a kind smile.  Their son comes home everyday wearing sunshine and earth from local farms he cultivates.<br /><br />To the right, on the other side of the hedge, Phil and his son Matt are as pro surfers as I know!  Matt’s girlfriend owns my favorite local healthy food store in Kīlauea.<br /><br />In the home behind our jungle backyard live Kolo and Ashley with their two boys.  Kolo is native Hawaiian and built like a warrior.  Ashley works in a local conservation office.  They both share deep kuleana (responsibility) to the ʻāina (land) and you may hear them in the garden tending to many culturally significant varieties o",https://a0.muscache.com/pictures/e6b1a075-46d7-44fa-9890-285cd9a3d783.jpg,436037911,https://www.airbnb.com/users/show/436037911,Matthew,2021-12-14,,,within an hour,100%,79%,t,1.0,"['email', 'phone']",t,$768.00,2,1124,1,1,1124,1124,1.0,1124.0,t,28,56,81,235,,49,12,2,2021-12-31,2025-03-07,5.0,4.96,5.0,5.0,5.0,5.0,4.96,f,1,1,0,0
54024028,https://www.airbnb.com/rooms/54024028,Charming Kailua-Kona Apartment Near Hiking & Golf!,"BEAUTIFUL BEACHES: Kamakahonu Beach (7.8 miles), Honl’s Beach (8.7 miles), Makalawena Beach (10.3 miles), Magic Sands Beach Park (12.2 miles), Kahalu'u Beach Park (13.0 miles)<br />OUTDOOR SPOTS: Kaloko-Honokōhau National Historical Park (8.3 miles), Kona Country Club (13.9 miles), Pu'uhonua O Hōnaunau National Historical Park (29.3 miles), Mauna Kea Summit Trail (56.2 miles)<br />GOLF: Makalei Golf Club (1.2 miles), Kukio Golf and Beach Club (12.8 miles), Makani Golf Club (12.8 miles), Hualalai Golf Course (13.9 miles), Nanea Golf Club (14.9 miles)<br />EATS & DRINKS: Scandinavian Shave Ice (7.8 miles), Kona Inn (8.0 miles), Kona Canoe Club (8.0 miles), Umekes Fish Market (8.3 miles), Kona Brewing Co. (8.4 miles), Fish Hopper Seafood & Steaks (8.8 miles)<br />LOCAL COFFEE FARMS: Hula Daddy Kona Coffee (4.6 miles), Heavenly Hawaiian Kona Coffee Farms (14.7 miles), Mountain Thunder Coffee Plantation (6.4 miles)<br />DAY TRIPS: Hilo (70.9 miles), Hawaiʻi Volcanoes National Park (89.7 mil",https://a0.muscache.com/pictures/prohost-api/Hosting-54024028/original/bab5bf21-047f-481c-9cbf-e75ec0ded28a.jpeg,151398424,https://www.airbnb.com/users/show/151398424,Evolve,2017-09-20,United States,"Hi! We’re Evolve, the hospitality team that helps you rest easy when you rent a private, professionally cleaned home from us.

We promise your rental will be clean, safe, and true to what you saw on Airbnb or we'll make it right. Check-ins are always smooth, and we're here 24/7 to answer any questions or help you find the perfect property.",within an hour,100%,99%,f,612.0,"['email', 'phone']",t,$159.00,2,1125,2,7,1125,1125,3.4,1125.0,t,10,25,42,316,,17,2,1,2022-01-03,2025-02-15,3.88,4.0,3.88,3.94,4.12,4.29,4.06,t,214,214,0,0
54342936,https://www.airbnb.com/rooms/54342936,Oceanview 3BD - Marriott Ko'Olina Beach Club Aloha,What's nearby<br />Ko Olina Beach Park - 7 min walk<br />Ko Olina Golf Club - 10 min walk<br />Honu Lagoon - 10 min walk<br />Secret Beach Ko Olina - 19 min walk<br />Paradise Cove Beach - 4 min drive<br /><br />Getting around<br />Daniel K. Inouye Intl. Airport (HNL) - 25 min drive<br /><br />Restaurants<br />Longboards Bar and Grill — 1 min walk<br />Roy's — 11 min walk<br />Longboards — 12 min walk<br />Pizza Corner — 17 min walk<br />Sushi Yuzu — 17 min walk,https://a0.muscache.com/pictures/miso/Hosting-54342936/original/5c47d161-4468-4fe0-b1ab-b477c81731f6.jpeg,14143158,https://www.airbnb.com/users/show/14143158,Bethany,2014-04-11,"Hawaii, United States","SUPERHOST: At Direct Resort Rentals, we love to help Families and Friends travel.  Our goal is to help you save money when you book at a luxury resort.  We want to help you have the best vacation possible for the most affordable price.  You will enjoy full access to all resort staff and amenities.  We want to help you have the best experience.  
We can also look up any dates, locations and prices-- Just ask!  
Info@directresortrentals dot com",within an hour,100%,86%,t,277.0,"['email', 'phone']",t,$659.00,7,7,5,7,5,7,7.0,7.0,t,0,14,14,14,,4,2,0,2022-04-02,2024-07-12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,174,174,0,0
